2084,May 2019,          1.269 M        ,1.206 M,          1.168 M        
2085,Apr 2019,          1.235 M        ,1.221 M,          1.142 M        
2086,Mar 2019,          1.139 M        ,1.241 M,          1.273 M        
2087,Feb 2019,          1.162 M        ,1.258 M,          1.037 M        
2088,Jan 2019,          1.230 M        ,1.269 M,          1.214 M        
2089,Dec 2018,          1.078 M        ,1.288 M,          1.217 M        
2090,Nov 2018,          1.256 M        ,1.288 M,          1.210 M        
2091,Oct 2018,          1.228 M        ,1.288 M,          1.268 M        
2092,Sep 2018,          1.201 M        ,1.288 M,          1.174 M        
2093,Aug 2018,          1.282 M        ,1.284 M,          1.158 M        
2094,Jul 2018,          1.168 M        ,1.287 M,          1.337 M        
2095,Jun 2018,          1.173 M        ,1.286 M,          1.286 M        
2096,May 2018,          1.350 M        ,1.267 M,
2097,Apr 2018,          1.287 M        ,1.259 M,          1.336 M        
2098,Mar 2018,          1.319 M        ,1.238 M,          1.295 M        
2099,Feb 2018,          1.236 M        ,1.230 M,          1.329 M        
2100,Jan 2018,          1.326 M        ,1.225 M,          1.209 M        
2101,Dec 2017,          1.192 M        ,1.212 M,          1.299 M        
2102,Nov 2017,          1.297 M        ,1.201 M,          1.256 M        
2103,Oct 2017,          1.290 M        ,1.211 M,          1.135 M        
2104,Sep 2017,          1.127 M        ,1.218 M,          1.183 M        
2105,Aug 2017,          1.180 M        ,1.222 M,          1.190 M        
2106,Jul 2017,          1.155 M        ,1.226 M,          1.213 M        
2107,Jun 2017,          1.215 M        ,1.225 M,          1.122 M        
2108,May 2017,          1.092 M        ,1.233 M,          1.156 M        
2109,Apr 2017,          1.172 M        ,1.230 M,          1.203 M        
2110,Mar 2017,          1.215 M        ,,          1.303 M        
2111,Feb 2017,          1.288 M        ,,          1.251 M        
2112,Jan 2017,          1.246 M        ,,          1.020 M        
2113,Dec 2016,          1.226 M        ,,          1.340 M        
2114,Nov 2016,          1.090 M        ,,          1.054 M        
2115,Oct 2016,          1.323 M        ,,          1.150 M        
2116,Sep 2016,          1.047 M        ,,          1.212 M        
2117,Aug 2016,          1.142 M        ,,          1.186 M        
2118,Jul 2016,          1.211 M        ,,          1.135 M        
2119,Jun 2016,          1.189 M        ,,          1.167 M        
2120,May 2016,          1.164 M        ,,          1.099 M        
2121,Apr 2016,          1.172 M        ,,          1.194 M        
2122,Mar 2016,          1.089 M        ,,          1.120 M        
2123,Feb 2016,          1.178 M        ,,          1.143 M        
2124,Jan 2016,          1.099 M        ,,          1.179 M        
2125,Dec 2015,          1.149 M        ,,          1.062 M        
2126,Nov 2015,          1.173 M        ,,          1.191 M        
2127,Oct 2015,          1.060 M        ,,          1.132 M        
2128,Sep 2015,          1.206 M        ,,          1.161 M        
2129,Aug 2015,          1.126 M        ,,          1.204 M        
2130,Jul 2015,          1.206 M        ,,          1.069 M        
2131,Jun 2015,          1.174 M        ,,          1.165 M        
2132,May 2015,          1.036 M        ,,          0.944 M        
2133,Apr 2015,          1.135 M        ,,          1.065 M        
2134,Mar 2015,          0.926 M        ,,          1.028 M        
2135,Feb 2015,          0.897 M        ,,          1.009 M        
2136,Jan 2015,          1.081 M        ,,          1.017 M        
2137,Dec 2014,          1.087 M        ,,          0.956 M        
2138,Nov 2014,          1.043 M        ,,          1.093 M        
2139,Oct 2014,          1.045 M        ,,          1.001 M        
2140,Sep 2014,          1.038 M        ,,          1.072 M        
2141,Aug 2014,          0.957 M        ,,          0.946 M        
2142,Jul 2014,          1.117 M        ,,          0.907 M        
2143,Jun 2014,          0.945 M        ,,
2144,May 2014,          0.985 M        ,,
2145,Apr 2014,          1.071 M        ,,
2146,Mar 2014,          0.947 M        ,,
2147,Feb 2014,          0.920 M        ,,          0.900 M        
2148,Jan 2014,          0.909 M        ,,          0.999 M        
2149,Dec 2013,          1.048 M        ,,          1.091 M        
2150,Nov 2013,          1.107 M        ,,          0.896 M        
2151,Oct 2013,          0.889 M        ,,          0.836 M        
2152,Sep 2013,          0.873 M        ,,          0.914 M        
2153,Aug 2013,          0.891 M        ,,          0.853 M        
2154,Jul 2013,          0.883 M        ,,          1.036 M        
2155,Jun 2013,          0.846 M        ,,          0.917 M        
2156,May 2013,          0.928 M        ,,          0.890 M        
2157,Apr 2013,          0.856 M        ,,          0.954 M        
2158,Mar 2013,          1.021 M        ,,          0.861 M        
2159,Feb 2013,          0.939 M        ,,          0.894 M        
2160,Jan 2013,          0.910 M        ,,          0.872 M        
2161,Dec 2012,          0.973 M        ,,          0.750 M        
2162,Nov 2012,          0.851 M        ,,          0.746 M        
2163,Oct 2012,          0.888 M        ,,          0.760 M        
2164,Sep 2012,          0.863 M        ,,          0.708 M        
2165,Aug 2012,          0.758 M        ,,          0.717 M        
2166,Jul 2012,          0.733 M        ,,          0.654 M        
2167,Jun 2012,          0.754 M        ,,          0.698 M        
2168,May 2012,          0.711 M        ,,          0.699 M        
2169,Apr 2012,          0.744 M        ,,          0.657 M        
2170,Mar 2012,          0.699 M        ,,          0.628 M        
2171,Feb 2012,          0.694 M        ,,          0.658 M        
2172,Jan 2012,          0.706 M        ,,          0.571 M        
2173,Dec 2011,          0.689 M        ,,          0.604 M        
2174,Nov 2011,          0.685 M        ,,          0.629 M        
2175,Oct 2011,          0.627 M        ,,          0.560 M        
2176,Sep 2011,          0.630 M        ,,          0.523 M        
2177,Aug 2011,          0.572 M        ,,          0.549 M        
2178,Jul 2011,          0.601 M        ,,          0.479 M        
2179,Jun 2011,          0.613 M        ,,          0.596 M        
2180,May 2011,          0.549 M        ,,          0.530 M        
2181,Apr 2011,          0.541 M        ,,          0.555 M        
2182,Mar 2011,          0.585 M        ,,          0.519 M        
2183,Feb 2011,          0.512 M        ,,          0.610 M        
2184,Jan 2011,          0.618 M        ,,          0.598 M        
2185,Dec 2010,          0.520 M        ,,          0.559 M        
2186,Nov 2010,          0.553 M        ,,          0.540 M        
2187,Oct 2010,          0.534 M        ,,          0.590 M        
2188,Sep 2010,          0.588 M        ,,          0.670 M        
2189,Aug 2010,          0.608 M        ,,          0.630 M        
2190,Jul 2010,          0.541 M        ,,          0.570 M        
2191,Jun 2010,          0.537 M        ,,          0.590 M        
2192,May 2010,          0.578 M        ,,          0.560 M        
2193,Apr 2010,          0.660 M        ,,
2194,Mar 2010,          0.640 M        ,,
2195,Feb 2010,          0.616 M        ,,
2196,Jan 2010,          0.610 M        ,,
2197,Dec 2009,          0.580 M        ,,          0.570 M        
2198,Nov 2009,          0.580 M        ,,          0.600 M        
2199,Oct 2009,          0.530 M        ,,          0.580 M        
2200,Sep 2009,          0.590 M        ,,          0.580 M        
2201,Aug 2009,          0.590 M        ,,          0.460 M        
2202,Jul 2009,          0.590 M        ,,          0.510 M        
2203,Jun 2009,          0.590 M        ,,          0.583 M        
2204,May 2009,          0.530 M        ,,          0.550 M        
2205,Apr 2009,          0.450 M        ,,          0.630 M        
2206,Mar 2009,          0.530 M        ,,          0.817 M        
2207,Feb 2009,          0.572 M        ,,          0.965 M        
2208,Jan 2009,          0.470 M        ,,          0.975 M        
2209,Dec 2008,          0.560 M        ,,          1.032 M        
2210,Nov 2008,          0.651 M        ,,          0.947 M        
2211,Oct 2008,          0.791 M        ,,          1.065 M        
2212,Sep 2008,          0.820 M        ,,          1.012 M        
2213,Aug 2008,          0.895 M        ,,          1.187 M        
2214,Jul 2008,          0.954 M        ,,          1.229 M        
2215,Jun 2008,          1.066 M        ,,          1.191 M        
2216,May 2008,          0.978 M        ,,          1.331 M        
2217,Apr 2008,          1.008 M        ,,          1.381 M        
2218,Mar 2008,          0.954 M        ,,          1.474 M        
2219,Feb 2008,          1.075 M        ,,          1.530 M        
2220,Jan 2008,          1.071 M        ,,
2221,Dec 2007,          1.004 M        ,,
2222,Nov 2007,          1.162 M        ,,
2223,Oct 2007,          1.232 M        ,,
2224,Sep 2007,          1.193 M        ,,
2225,Aug 2007,          1.327 M        ,,
2226,Jul 2007,          1.367 M        ,,
2227,Jun 2007,          1.467 M        ,,
2228,May 2007,          1.434 M        ,,
2229,Apr 2007,          1.506 M        ,,
2230,Mar 2007,          1.518 M        ,,
2231,Feb 2007,          1.525 M        ,,
2232,Jan 2007,          1.408 M        ,,
2233,Jun 2022,          0.590 M        ,0.641 M,          0.642 M        
2234,May 2022,          0.696 M        ,0.674 M,          0.629 M        
2235,Apr 2022,          0.591 M        ,0.766 M,          0.709 M        
2236,Mar 2022,          0.763 M        ,0.785 M,          0.835 M        
2237,Feb 2022,          0.772 M        ,0.805 M,          0.788 M        
2238,Jan 2022,          0.801 M        ,0.776 M,          0.839 M        
2239,Dec 2021,          0.811 M        ,0.742 M,          0.725 M        
2240,Nov 2021,          0.744 M        ,0.770 M,          0.662 M        
2241,Oct 2021,          0.745 M        ,0.769 M,          0.742 M        
2242,Sep 2021,          0.800 M        ,0.722 M,          0.702 M        
2243,Aug 2021,          0.740 M        ,0.689 M,          0.701 M        
2244,Jul 2021,          0.708 M        ,0.719 M,          0.724 M        
2245,Jun 2021,          0.676 M        ,0.814 M,          0.817 M        
2246,May 2021,          0.769 M        ,0.942 M,          0.917 M        
2247,Apr 2021,          0.863 M        ,1.024 M,          0.846 M        
2248,Mar 2021,          1.021 M        ,0.850 M,          0.948 M        
2249,Feb 2021,          0.775 M        ,1.042 M,          0.885 M        
2250,Jan 2021,          0.923 M        ,0.828 M,          0.829 M        
2251,Dec 2020,          0.842 M        ,0.793 M,          0.945 M        
2252,Nov 2020,          0.841 M        ,0.922 M,          1.002 M        
2253,Oct 2020,          0.999 M        ,0.921 M,          0.994 M        
2254,Sep 2020,          0.959 M        ,0.960 M,          0.965 M        
2255,Aug 2020,          1.011 M        ,0.839 M,          0.791 M        
2256,Jul 2020,          0.901 M        ,0.724 M,          0.682 M        
2257,Jun 2020,          0.776 M        ,0.646 M,          0.580 M        
2258,May 2020,          0.676 M        ,0.621 M,          0.619 M        
2259,Apr 2020,          0.623 M        ,0.692 M,          0.741 M        
2260,Mar 2020,          0.627 M        ,0.772 M,          0.800 M        
2261,Feb 2020,          0.765 M        ,0.714 M,          0.708 M        
2262,Jan 2020,          0.764 M        ,0.697 M,          0.697 M        
2263,Dec 2019,          0.694 M        ,0.684 M,          0.710 M        
2264,Nov 2019,          0.719 M        ,0.669 M,          0.738 M        
2265,Oct 2019,          0.733 M        ,0.656 M,          0.706 M        
2266,Sep 2019,          0.701 M        ,0.648 M,          0.666 M        
2267,Aug 2019,          0.713 M        ,0.641 M,          0.728 M        
2268,Jul 2019,          0.635 M        ,0.639 M,          0.604 M        
2269,Jun 2019,          0.646 M        ,0.636 M,          0.679 M        
2270,May 2019,          0.626 M        ,0.685 M,          0.723 M        
2271,Apr 2019,          0.673 M        ,0.680 M,          0.662 M        
2272,Mar 2019,          0.692 M        ,0.658 M,          0.636 M        
2273,Feb 2019,          0.667 M        ,0.641 M,          0.652 M        
2274,Jan 2019,          0.607 M        ,0.676 M,          0.599 M        
2275,Dec 2018,          0.621 M        ,0.609 M,          0.562 M        
2276,Nov 2018,          0.657 M        ,0.512 M,          0.597 M        
2277,Oct 2018,          0.544 M        ,0.604 M,          0.585 M        
2278,Sep 2018,          0.553 M        ,0.647 M,          0.608 M        
2279,Aug 2018,          0.629 M        ,0.652 M,          0.638 M        
2280,Jul 2018,          0.627 M        ,0.692 M,          0.666 M        
2281,Jun 2018,          0.631 M        ,0.667 M,          0.646 M        
2282,May 2018,          0.689 M        ,0.653 M,
2283,Apr 2018,          0.662 M        ,0.639 M,          0.672 M        
2284,Mar 2018,          0.694 M        ,0.639 M,          0.667 M        
2285,Feb 2018,          0.618 M        ,0.663 M,          0.622 M        
2286,Jan 2018,          0.593 M        ,0.720 M,          0.643 M        
2287,Dec 2017,          0.625 M        ,0.677 M,          0.689 M        
2288,Nov 2017,          0.733 M        ,0.632 M,          0.624 M        
